TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2.9025,9.16,87.55,87.55,87.55,87.55,87.55,87.55,87.55
2.9035,9.16,87.59,87.59,87.59,87.59,87.59,87.59,87.59
2.9045,9.16,87.64,87.64,87.64,87.64,87.64,87.64,87.64
2.9055,9.16,87.69,87.69,87.69,87.69,87.69,87.69,87.69
2.9065,9.16,87.74,87.74,87.74,87.74,87.74,87.74,87.74
2.9075,9.16,87.79,87.79,87.79,87.79,87.79,87.79,87.79
2.9085,9.16,87.83,87.83,87.83,87.83,87.83,87.83,87.83
2.9095,9.16,87.88,87.88,87.88,87.88,87.88,87.88,87.88
2.9105,9.16,87.93,87.93,87.93,87.93,87.93,87.93,87.93
2.9115,9.16,87.98,87.98,87.98,87.98,87.98,87.98,87.98
2.9125,9.16,88.02,88.02,88.02,88.02,88.02,88.02,88.02
2.9135,9.16,88.07,88.07,88.07,88.07,88.07,88.07,88.07
2.9145,9.16,88.12,88.12,88.12,88.12,88.12,88.12,88.12
2.9155,9.16,88.17,88.17,88.17,88.17,88.17,88.17,88.17
2.9165,9.16,88.21,88.21,88.21,88.21,88.21,88.21,88.21
2.9175,9.16,88.26,88.26,88.26,88.26,88.26,88.26,88.26
2.9185,9.16,88.31,88.31,88.31,88.31,88.31,88.31,88.31
2.9195,9.16,88.36,88.36,88.36,88.36,88.36,88.36,88.36
2.9205,9.16,88.41,88.41,88.41,88.41,88.41,88.41,88.41
2.9215,9.16,88.45,88.45,88.45,88.45,88.45,88.45,88.45
2.9225,9.16,88.5,88.5,88.5,88.5,88.5,88.5,88.5
2.9235,9.16,88.55,88.55,88.55,88.55,88.55,88.55,88.55
2.9245,9.16,88.6,88.6,88.6,88.6,88.6,88.6,88.6
2.9255,9.16,88.64,88.64,88.64,88.64,88.64,88.64,88.64
2.9265,9.16,88.69,88.69,88.69,88.69,88.69,88.69,88.69
2.9275,9.16,88.74,88.74,88.74,88.74,88.74,88.74,88.74
2.9285,9.16,88.79,88.79,88.79,88.79,88.79,88.79,88.79
2.9295,9.16,88.83,88.83,88.83,88.83,88.83,88.83,88.83
2.9305,9.16,88.88,88.88,88.88,88.88,88.88,88.88,88.88
2.9315,9.16,88.93,88.93,88.93,88.93,88.93,88.93,88.93
2.9325,9.16,88.98,88.98,88.98,88.98,88.98,88.98,88.98
2.9335,9.16,89.03,89.03,89.03,89.03,89.03,89.03,89.03
2.9345,9.16,89.07,89.07,89.07,89.07,89.07,89.07,89.07
2.9355,9.16,89.12,89.12,89.12,89.12,89.12,89.12,89.12
2.9365,9.16,89.17,89.17,89.17,89.17,89.17,89.17,89.17
2.9375,9.16,89.22,89.22,89.22,89.22,89.22,89.22,89.22
2.9385,9.16,89.26,89.26,89.26,89.26,89.26,89.26,89.26
2.9395,9.16,89.31,89.31,89.31,89.31,89.31,89.31,89.31
2.9405,9.16,89.36,89.36,89.36,89.36,89.36,89.36,89.36
2.9415,9.16,89.41,89.41,89.41,89.41,89.41,89.41,89.41
2.9425,9.16,89.45,89.45,89.45,89.45,89.45,89.45,89.45
2.9435,9.16,89.5,89.5,89.5,89.5,89.5,89.5,89.5
2.9445,9.16,89.55,89.55,89.55,89.55,89.55,89.55,89.55
2.9455,9.16,89.6,89.6,89.6,89.6,89.6,89.6,89.6
2.9465,9.16,89.65,89.65,89.65,89.65,89.65,89.65,89.65
2.9475,9.16,89.69,89.69,89.69,89.69,89.69,89.69,89.69
2.9485,9.16,89.74,89.74,89.74,89.74,89.74,89.74,89.74
2.9495,9.16,89.79,89.79,89.79,89.79,89.79,89.79,89.79
2.9505,9.16,89.84,89.84,89.84,89.84,89.84,89.84,89.84
2.9515,9.16,89.88,89.88,89.88,89.88,89.88,89.88,89.88
2.9525,9.16,89.93,89.93,89.93,89.93,89.93,89.93,89.93
2.9535,9.16,89.98,89.98,89.98,89.98,89.98,89.98,89.98
2.9545,9.16,90.03,90.03,90.03,90.03,90.03,90.03,90.03
2.9555,9.16,90.07,90.07,90.07,90.07,90.07,90.07,90.07
2.9565,9.16,90.12,90.12,90.12,90.12,90.12,90.12,90.12
2.9575,9.16,90.17,90.17,90.17,90.17,90.17,90.17,90.17
2.9585,9.16,90.22,90.22,90.22,90.22,90.22,90.22,90.22
2.9595,9.16,90.27,90.27,90.27,90.27,90.27,90.27,90.27
2.9605,9.16,90.31,90.31,90.31,90.31,90.31,90.31,90.31
2.9615,9.16,90.36,90.36,90.36,90.36,90.36,90.36,90.36
2.9625,9.16,90.41,90.41,90.41,90.41,90.41,90.41,90.41
2.9635,9.16,90.46,90.46,90.46,90.46,90.46,90.46,90.46
2.9645,9.16,90.5,90.5,90.5,90.5,90.5,90.5,90.5
2.9655,9.16,90.55,90.55,90.55,90.55,90.55,90.55,90.55
2.9665,9.16,90.6,90.6,90.6,90.6,90.6,90.6,90.6
2.9675,9.16,90.65,90.65,90.65,90.65,90.65,90.65,90.65
2.9685,9.16,90.69,90.69,90.69,90.69,90.69,90.69,90.69
2.9695,9.16,90.74,90.74,90.74,90.74,90.74,90.74,90.74
2.9705,9.16,90.79,90.79,90.79,90.79,90.79,90.79,90.79
2.9715,9.16,90.84,90.84,90.84,90.84,90.84,90.84,90.84
2.9725,9.16,90.89,90.89,90.89,90.89,90.89,90.89,90.89
2.9735,9.16,90.93,90.93,90.93,90.93,90.93,90.93,90.93
2.9745,9.16,90.98,90.98,90.98,90.98,90.98,90.98,90.98
2.9755,9.16,91.03,91.03,91.03,91.03,91.03,91.03,91.03
2.9765,9.16,91.08,91.08,91.08,91.08,91.08,91.08,91.08
2.9775,9.16,91.12,91.12,91.12,91.12,91.12,91.12,91.12
2.9785,9.16,91.17,91.17,91.17,91.17,91.17,91.17,91.17
2.9795,9.16,91.22,91.22,91.22,91.22,91.22,91.22,91.22
2.9805,9.16,91.27,91.27,91.27,91.27,91.27,91.27,91.27
2.9815,9.16,91.31,91.31,91.31,91.31,91.31,91.31,91.31
2.9825,9.16,91.36,91.36,91.36,91.36,91.36,91.36,91.36
2.9835,9.16,91.41,91.41,91.41,91.41,91.41,91.41,91.41
2.9845,9.16,91.46,91.46,91.46,91.46,91.46,91.46,91.46
2.9855,9.16,91.51,91.51,91.51,91.51,91.51,91.51,91.51
2.9865,9.16,91.55,91.55,91.55,91.55,91.55,91.55,91.55
2.9875,9.16,91.6,91.6,91.6,91.6,91.6,91.6,91.6
2.9885,9.16,91.65,91.65,91.65,91.65,91.65,91.65,91.65
2.9895,9.16,91.7,91.7,91.7,91.7,91.7,91.7,91.7
2.9905,9.16,91.74,91.74,91.74,91.74,91.74,91.74,91.74
2.9915,9.16,91.79,91.79,91.79,91.79,91.79,91.79,91.79
2.9925,9.16,91.84,91.84,91.84,91.84,91.84,91.84,91.84
2.9935,9.16,91.89,91.89,91.89,91.89,91.89,91.89,91.89
2.9945,9.16,91.93,91.93,91.93,91.93,91.93,91.93,91.93
2.9955,9.16,91.98,91.98,91.98,91.98,91.98,91.98,91.98
2.9965,9.16,92.03,92.03,92.03,92.03,92.03,92.03,92.03
2.9975,9.16,92.08,92.08,92.08,92.08,92.08,92.08,92.08
2.9985,9.16,92.12,92.12,92.12,92.12,92.12,92.12,92.12
2.9995,9.16,92.17,92.17,92.17,92.17,92.17,92.17,92.17
3.0005,9.16,92.22,92.22,92.22,92.22,92.22,92.22,92.22
3.0015,9.16,92.27,92.27,92.27,92.27,92.27,92.27,92.27
3.0025,9.16,92.32,92.32,92.32,92.32,92.32,92.32,92.32
3.0035,9.16,92.36,92.36,92.36,92.36,92.36,92.36,92.36
3.0045,9.16,92.41,92.41,92.41,92.41,92.41,92.41,92.41
3.0055,9.16,92.46,92.46,92.46,92.46,92.46,92.46,92.46
3.0065,9.16,92.51,92.51,92.51,92.51,92.51,92.51,92.51
3.0075,9.16,92.55,92.55,92.55,92.55,92.55,92.55,92.55
3.0085,9.16,92.6,92.6,92.6,92.6,92.6,92.6,92.6
3.0095,9.16,92.65,92.65,92.65,92.65,92.65,92.65,92.65
3.0105,9.16,92.7,92.7,92.7,92.7,92.7,92.7,92.7
3.0115,9.16,92.74,92.74,92.74,92.74,92.74,92.74,92.74
3.0125,9.16,92.79,92.79,92.79,92.79,92.79,92.79,92.79
3.0135,9.16,92.84,92.84,92.84,92.84,92.84,92.84,92.84
3.0145,9.16,92.89,92.89,92.89,92.89,92.89,92.89,92.89
3.0155,9.16,92.94,92.94,92.94,92.94,92.94,92.94,92.94
3.0165,9.16,92.98,92.98,92.98,92.98,92.98,92.98,92.98
3.0175,9.16,93.03,93.03,93.03,93.03,93.03,93.03,93.03
3.0185,9.16,93.08,93.08,93.08,93.08,93.08,93.08,93.08
3.0195,9.16,93.13,93.13,93.13,93.13,93.13,93.13,93.13
3.0205,9.16,93.17,93.17,93.17,93.17,93.17,93.17,93.17
3.0215,9.16,93.22,93.22,93.22,93.22,93.22,93.22,93.22
3.0225,9.16,93.27,93.27,93.27,93.27,93.27,93.27,93.27
3.0235,9.16,93.32,93.32,93.32,93.32,93.32,93.32,93.32
3.0245,9.16,93.36,93.36,93.36,93.36,93.36,93.36,93.36
3.0255,9.16,93.41,93.41,93.41,93.41,93.41,93.41,93.41
3.0265,9.16,93.46,93.46,93.46,93.46,93.46,93.46,93.46
3.0275,9.16,93.51,93.51,93.51,93.51,93.51,93.51,93.51
3.0285,9.16,93.56,93.56,93.56,93.56,93.56,93.56,93.56
3.0295,9.16,93.6,93.6,93.6,93.6,93.6,93.6,93.6
3.0305,9.16,93.65,93.65,93.65,93.65,93.65,93.65,93.65
3.0315,9.16,93.7,93.7,93.7,93.7,93.7,93.7,93.7
3.0325,9.16,93.75,93.75,93.75,93.75,93.75,93.75,93.75
3.0335,9.16,93.79,93.79,93.79,93.79,93.79,93.79,93.79
3.0345,9.16,93.84,93.84,93.84,93.84,93.84,93.84,93.84
3.0355,9.16,93.89,93.89,93.89,93.89,93.89,93.89,93.89
3.0365,9.16,93.94,93.94,93.94,93.94,93.94,93.94,93.94
3.0375,9.16,93.98,93.98,93.98,93.98,93.98,93.98,93.98
3.0385,9.16,94.03,94.03,94.03,94.03,94.03,94.03,94.03
3.0395,9.16,94.08,94.08,94.08,94.08,94.08,94.08,94.08
3.0405,9.16,94.13,94.13,94.13,94.13,94.13,94.13,94.13
3.0415,9.16,94.18,94.18,94.18,94.18,94.18,94.18,94.18
3.0425,9.16,94.22,94.22,94.22,94.22,94.22,94.22,94.22
3.0435,9.16,94.27,94.27,94.27,94.27,94.27,94.27,94.27
3.0445,9.16,94.32,94.32,94.32,94.32,94.32,94.32,94.32
3.0455,9.16,94.37,94.37,94.37,94.37,94.37,94.37,94.37
3.0465,9.16,94.41,94.41,94.41,94.41,94.41,94.41,94.41
3.0475,9.16,94.46,94.46,94.46,94.46,94.46,94.46,94.46
3.0485,9.16,94.51,94.51,94.51,94.51,94.51,94.51,94.51
3.0495,9.16,94.56,94.56,94.56,94.56,94.56,94.56,94.56
3.0505,9.16,94.6,94.6,94.6,94.6,94.6,94.6,94.6
3.0515,9.16,94.65,94.65,94.65,94.65,94.65,94.65,94.65
3.0525,9.16,94.7,94.7,94.7,94.7,94.7,94.7,94.7
3.0535,9.16,94.75,94.75,94.75,94.75,94.75,94.75,94.75
3.0545,9.16,94.8,94.8,94.8,94.8,94.8,94.8,94.8
3.0555,9.16,94.84,94.84,94.84,94.84,94.84,94.84,94.84
3.0565,9.16,94.89,94.89,94.89,94.89,94.89,94.89,94.89
3.0575,9.16,94.94,94.94,94.94,94.94,94.94,94.94,94.94
3.0585,9.16,94.99,94.99,94.99,94.99,94.99,94.99,94.99
3.0595,9.16,95.03,95.03,95.03,95.03,95.03,95.03,95.03
3.0605,9.16,95.08,95.08,95.08,95.08,95.08,95.08,95.08
3.0615,9.16,95.13,95.13,95.13,95.13,95.13,95.13,95.13
3.0625,9.16,95.18,95.18,95.18,95.18,95.18,95.18,95.18
3.0635,9.16,95.22,95.22,95.22,95.22,95.22,95.22,95.22
3.0645,9.16,95.27,95.27,95.27,95.27,95.27,95.27,95.27
3.0655,9.16,95.32,95.32,95.32,95.32,95.32,95.32,95.32
3.0665,9.16,95.37,95.37,95.37,95.37,95.37,95.37,95.37
3.0675,9.16,95.42,95.42,95.42,95.42,95.42,95.42,95.42
3.0685,9.16,95.46,95.46,95.46,95.46,95.46,95.46,95.46
3.0695,9.16,95.51,95.51,95.51,95.51,95.51,95.51,95.51
3.0705,9.16,95.56,95.56,95.56,95.56,95.56,95.56,95.56
3.0715,9.16,95.61,95.61,95.61,95.61,95.61,95.61,95.61
3.0725,9.16,95.65,95.65,95.65,95.65,95.65,95.65,95.65
3.0735,9.16,95.7,95.7,95.7,95.7,95.7,95.7,95.7
3.0745,9.16,95.75,95.75,95.75,95.75,95.75,95.75,95.75
3.0755,9.16,95.8,95.8,95.8,95.8,95.8,95.8,95.8
3.0765,9.16,95.84,95.84,95.84,95.84,95.84,95.84,95.84
3.0775,9.16,95.89,95.89,95.89,95.89,95.89,95.89,95.89
3.0785,9.16,95.94,95.94,95.94,95.94,95.94,95.94,95.94
3.0795,9.16,95.99,95.99,95.99,95.99,95.99,95.99,95.99
3.0805,9.16,96.04,96.04,96.04,96.04,96.04,96.04,96.04
3.0815,9.16,96.08,96.08,96.08,96.08,96.08,96.08,96.08
3.0825,9.16,96.13,96.13,96.13,96.13,96.13,96.13,96.13
3.0835,9.16,96.18,96.18,96.18,96.18,96.18,96.18,96.18
3.0845,9.16,96.23,96.23,96.23,96.23,96.23,96.23,96.23
3.0855,9.16,96.27,96.27,96.27,96.27,96.27,96.27,96.27
3.0865,9.16,96.32,96.32,96.32,96.32,96.32,96.32,96.32
3.0875,9.16,96.37,96.37,96.37,96.37,96.37,96.37,96.37
3.0885,9.16,96.42,96.42,96.42,96.42,96.42,96.42,96.42
3.0895,9.16,96.46,96.46,96.46,96.46,96.46,96.46,96.46
3.0905,9.16,96.51,96.51,96.51,96.51,96.51,96.51,96.51
3.0915,9.16,96.56,96.56,96.56,96.56,96.56,96.56,96.56
3.0925,9.16,96.61,96.61,96.61,96.61,96.61,96.61,96.61
3.0935,9.16,96.65,96.65,96.65,96.65,96.65,96.65,96.65
3.0945,9.16,96.7,96.7,96.7,96.7,96.7,96.7,96.7
3.0955,9.16,96.75,96.75,96.75,96.75,96.75,96.75,96.75
3.0965,9.16,96.8,96.8,96.8,96.8,96.8,96.8,96.8
3.0975,9.16,96.85,96.85,96.85,96.85,96.85,96.85,96.85
3.0985,9.16,96.89,96.89,96.89,96.89,96.89,96.89,96.89
3.0995,9.16,96.94,96.94,96.94,96.94,96.94,96.94,96.94
3.1005,9.16,96.99,96.99,96.99,96.99,96.99,96.99,96.99
3.1015,9.16,97.04,97.04,97.04,97.04,97.04,97.04,97.04
3.1025,9.16,97.08,97.08,97.08,97.08,97.08,97.08,97.08
3.1035,9.16,97.13,97.13,97.13,97.13,97.13,97.13,97.13
3.1045,9.16,97.18,97.18,97.18,97.18,97.18,97.18,97.18
3.1055,9.16,97.23,97.23,97.23,97.23,97.23,97.23,97.23
3.1065,9.16,97.27,97.27,97.27,97.27,97.27,97.27,97.27
3.1075,9.16,97.32,97.32,97.32,97.32,97.32,97.32,97.32
3.1085,9.16,97.37,97.37,97.37,97.37,97.37,97.37,97.37
3.1095,9.16,97.42,97.42,97.42,97.42,97.42,97.42,97.42
3.1105,9.16,97.47,97.47,97.47,97.47,97.47,97.47,97.47
3.1115,9.16,97.51,97.51,97.51,97.51,97.51,97.51,97.51
3.1125,9.16,97.56,97.56,97.56,97.56,97.56,97.56,97.56
3.1135,9.16,97.61,97.61,97.61,97.61,97.61,97.61,97.61
3.1145,9.16,97.66,97.66,97.66,97.66,97.66,97.66,97.66
3.1155,9.16,97.7,97.7,97.7,97.7,97.7,97.7,97.7
3.1165,9.16,97.75,97.75,97.75,97.75,97.75,97.75,97.75
3.1175,9.16,97.8,97.8,97.8,97.8,97.8,97.8,97.8
3.1185,9.16,97.85,97.85,97.85,97.85,97.85,97.85,97.85
3.1195,9.16,97.89,97.89,97.89,97.89,97.89,97.89,97.89
3.1205,9.16,97.94,97.94,97.94,97.94,97.94,97.94,97.94
3.1215,9.16,97.99,97.99,97.99,97.99,97.99,97.99,97.99
3.1225,9.16,98.04,98.04,98.04,98.04,98.04,98.04,98.04
3.1235,9.16,98.09,98.09,98.09,98.09,98.09,98.09,98.09
3.1245,9.16,98.13,98.13,98.13,98.13,98.13,98.13,98.13
3.1255,9.16,98.18,98.18,98.18,98.18,98.18,98.18,98.18
3.1265,9.16,98.23,98.23,98.23,98.23,98.23,98.23,98.23
3.1275,9.16,98.28,98.28,98.28,98.28,98.28,98.28,98.28
3.1285,9.16,98.32,98.32,98.32,98.32,98.32,98.32,98.32
3.1295,9.16,98.37,98.37,98.37,98.37,98.37,98.37,98.37
3.1305,9.16,98.42,98.42,98.42,98.42,98.42,98.42,98.42
3.1315,9.16,98.47,98.47,98.47,98.47,98.47,98.47,98.47
3.1325,9.16,98.51,98.51,98.51,98.51,98.51,98.51,98.51
3.1335,9.16,98.56,98.56,98.56,98.56,98.56,98.56,98.56
3.1345,9.16,98.61,98.61,98.61,98.61,98.61,98.61,98.61
3.1355,9.16,98.66,98.66,98.66,98.66,98.66,98.66,98.66
3.1365,9.16,98.71,98.71,98.71,98.71,98.71,98.71,98.71
3.1375,9.16,98.75,98.75,98.75,98.75,98.75,98.75,98.75
3.1385,9.16,98.8,98.8,98.8,98.8,98.8,98.8,98.8
3.1395,9.16,98.85,98.85,98.85,98.85,98.85,98.85,98.85
3.1405,9.16,98.9,98.9,98.9,98.9,98.9,98.9,98.9
3.1415,9.16,98.94,98.94,98.94,98.94,98.94,98.94,98.94
3.1425,9.16,98.99,98.99,98.99,98.99,98.99,98.99,98.99
3.1435,9.16,99.04,99.04,99.04,99.04,99.04,99.04,99.04
3.1445,9.16,99.09,99.09,99.09,99.09,99.09,99.09,99.09
3.1455,9.16,99.13,99.13,99.13,99.13,99.13,99.13,99.13
3.1465,9.16,99.18,99.18,99.18,99.18,99.18,99.18,99.18
3.1475,9.16,99.23,99.23,99.23,99.23,99.23,99.23,99.23
3.1485,9.16,99.28,99.28,99.28,99.28,99.28,99.28,99.28
3.1495,9.16,99.33,99.33,99.33,99.33,99.33,99.33,99.33
3.1505,9.16,99.37,99.37,99.37,99.37,99.37,99.37,99.37
3.1515,9.16,99.42,99.42,99.42,99.42,99.42,99.42,99.42
3.1525,9.16,99.47,99.47,99.47,99.47,99.47,99.47,99.47
3.1535,9.16,99.52,99.52,99.52,99.52,99.52,99.52,99.52
3.1545,9.16,99.56,99.56,99.56,99.56,99.56,99.56,99.56
3.1555,9.16,99.61,99.61,99.61,99.61,99.61,99.61,99.61
3.1565,9.16,99.66,99.66,99.66,99.66,99.66,99.66,99.66
3.1575,9.16,99.71,99.71,99.71,99.71,99.71,99.71,99.71
3.1585,9.16,99.75,99.75,99.75,99.75,99.75,99.75,99.75
3.1595,9.16,99.8,99.8,99.8,99.8,99.8,99.8,99.8
3.1605,9.16,99.85,99.85,99.85,99.85,99.85,99.85,99.85
3.1615,9.16,99.9,99.9,99.9,99.9,99.9,99.9,99.9
3.1625,9.16,99.95,99.95,99.95,99.95,99.95,99.95,99.95
3.1635,9.16,99.99,99.99,99.99,99.99,99.99,99.99,99.99
3.1645,9.16,100.04,100.04,100.04,100.04,100.04,100.04,100.04
3.1655,9.16,100.09,100.09,100.09,100.09,100.09,100.09,100.09
3.1665,9.16,100.14,100.14,100.14,100.14,100.14,100.14,100.14
3.1675,9.16,100.18,100.18,100.18,100.18,100.18,100.18,100.18
3.1685,9.16,100.23,100.23,100.23,100.23,100.23,100.23,100.23
3.1695,9.16,100.28,100.28,100.28,100.28,100.28,100.28,100.28
3.1705,9.16,100.33,100.33,100.33,100.33,100.33,100.33,100.33
3.1715,9.16,100.37,100.37,100.37,100.37,100.37,100.37,100.37
3.1725,9.16,100.42,100.42,100.42,100.42,100.42,100.42,100.42
3.1735,9.16,100.47,100.47,100.47,100.47,100.47,100.47,100.47
3.1745,9.16,100.52,100.52,100.52,100.52,100.52,100.52,100.52
3.1755,9.16,100.56,100.56,100.56,100.56,100.56,100.56,100.56
3.1765,9.16,100.61,100.61,100.61,100.61,100.61,100.61,100.61
3.1775,9.16,100.66,100.66,100.66,100.66,100.66,100.66,100.66
3.1785,9.16,100.71,100.71,100.71,100.71,100.71,100.71,100.71
3.1795,9.16,100.76,100.76,100.76,100.76,100.76,100.76,100.76
3.1805,9.16,100.8,100.8,100.8,100.8,100.8,100.8,100.8
3.1815,9.16,100.85,100.85,100.85,100.85,100.85,100.85,100.85
3.1825,9.16,100.9,100.9,100.9,100.9,100.9,100.9,100.9
3.1835,9.16,100.95,100.95,100.95,100.95,100.95,100.95,100.95
3.1845,9.16,100.99,100.99,100.99,100.99,100.99,100.99,100.99
3.1855,9.16,101.04,101.04,101.04,101.04,101.04,101.04,101.04
3.1865,9.16,101.09,101.09,101.09,101.09,101.09,101.09,101.09
3.1875,9.16,101.14,101.14,101.14,101.14,101.14,101.14,101.14
3.1885,9.16,101.18,101.18,101.18,101.18,101.18,101.18,101.18
3.1895,9.16,101.23,101.23,101.23,101.23,101.23,101.23,101.23
3.1905,9.16,101.28,101.28,101.28,101.28,101.28,101.28,101.28
3.1915,9.16,101.33,101.33,101.33,101.33,101.33,101.33,101.33
3.1925,9.16,101.38,101.38,101.38,101.38,101.38,101.38,101.38
3.1935,9.16,101.42,101.42,101.42,101.42,101.42,101.42,101.42
3.1945,9.16,101.47,101.47,101.47,101.47,101.47,101.47,101.47
3.1955,9.16,101.52,101.52,101.52,101.52,101.52,101.52,101.52
3.1965,9.16,101.57,101.57,101.57,101.57,101.57,101.57,101.57
3.1975,9.16,101.61,101.61,101.61,101.61,101.61,101.61,101.61
3.1985,9.16,101.66,101.66,101.66,101.66,101.66,101.66,101.66
3.1995,9.16,101.71,101.71,101.71,101.71,101.71,101.71,101.71
3.2005,9.16,101.76,101.76,101.76,101.76,101.76,101.76,101.76
3.2015,9.16,101.8,101.8,101.8,101.8,101.8,101.8,101.8
3.2025,9.16,101.85,101.85,101.85,101.85,101.85,101.85,101.85
3.2035,9.16,101.9,101.9,101.9,101.9,101.9,101.9,101.9
3.2045,9.16,101.95,101.95,101.95,101.95,101.95,101.95,101.95
3.2055,9.16,102.0,102.0,102.0,102.0,102.0,102.0,102.0
3.2065,9.16,102.04,102.04,102.04,102.04,102.04,102.04,102.04
3.2075,9.16,102.09,102.09,102.09,102.09,102.09,102.09,102.09
3.2085,9.16,102.14,102.14,102.14,102.14,102.14,102.14,102.14
3.2095,9.16,102.19,102.19,102.19,102.19,102.19,102.19,102.19
3.2105,9.16,102.23,102.23,102.23,102.23,102.23,102.23,102.23
3.2115,9.16,102.28,102.28,102.28,102.28,102.28,102.28,102.28
3.2125,9.16,102.33,102.33,102.33,102.33,102.33,102.33,102.33
3.2135,9.16,102.38,102.38,102.38,102.38,102.38,102.38,102.38
3.2145,9.16,102.42,102.42,102.42,102.42,102.42,102.42,102.42
3.2155,9.16,102.47,102.47,102.47,102.47,102.47,102.47,102.47
3.2165,9.16,102.52,102.52,102.52,102.52,102.52,102.52,102.52
3.2175,9.16,102.57,102.57,102.57,102.57,102.57,102.57,102.57
3.2185,9.16,102.62,102.62,102.62,102.62,102.62,102.62,102.62
3.2195,9.16,102.66,102.66,102.66,102.66,102.66,102.66,102.66
3.2205,9.16,102.71,102.71,102.71,102.71,102.71,102.71,102.71
3.2215,9.16,102.76,102.76,102.76,102.76,102.76,102.76,102.76
3.2225,9.16,102.81,102.81,102.81,102.81,102.81,102.81,102.81
3.2235,9.16,102.85,102.85,102.85,102.85,102.85,102.85,102.85
3.2245,9.16,102.9,102.9,102.9,102.9,102.9,102.9,102.9
3.2255,9.16,102.95,102.95,102.95,102.95,102.95,102.95,102.95
3.2265,9.16,103.0,103.0,103.0,103.0,103.0,103.0,103.0
3.2275,9.16,103.04,103.04,103.04,103.04,103.04,103.04,103.04
3.2285,9.16,103.09,103.09,103.09,103.09,103.09,103.09,103.09
3.2295,9.16,103.14,103.14,103.14,103.14,103.14,103.14,103.14
3.2305,9.16,103.19,103.19,103.19,103.19,103.19,103.19,103.19
3.2315,9.16,103.24,103.24,103.24,103.24,103.24,103.24,103.24
3.2325,9.16,103.28,103.28,103.28,103.28,103.28,103.28,103.28
3.2335,9.16,103.33,103.33,103.33,103.33,103.33,103.33,103.33
3.2345,9.16,103.38,103.38,103.38,103.38,103.38,103.38,103.38
3.2355,9.16,103.43,103.43,103.43,103.43,103.43,103.43,103.43
3.2365,9.16,103.47,103.47,103.47,103.47,103.47,103.47,103.47
3.2375,9.16,103.52,103.52,103.52,103.52,103.52,103.52,103.52
3.2385,9.16,103.57,103.57,103.57,103.57,103.57,103.57,103.57
3.2395,9.16,103.62,103.62,103.62,103.62,103.62,103.62,103.62
3.2405,9.16,103.66,103.66,103.66,103.66,103.66,103.66,103.66
3.2415,9.16,103.71,103.71,103.71,103.71,103.71,103.71,103.71
3.2425,9.16,103.76,103.76,103.76,103.76,103.76,103.76,103.76
3.2435,9.16,103.81,103.81,103.81,103.81,103.81,103.81,103.81
3.2445,9.16,103.86,103.86,103.86,103.86,103.86,103.86,103.86
3.2455,9.16,103.9,103.9,103.9,103.9,103.9,103.9,103.9
3.2465,9.16,103.95,103.95,103.95,103.95,103.95,103.95,103.95
3.2475,9.16,104.0,104.0,104.0,104.0,104.0,104.0,104.0
3.2485,9.16,104.05,104.05,104.05,104.05,104.05,104.05,104.05
3.2495,9.16,104.09,104.09,104.09,104.09,104.09,104.09,104.09
3.2505,9.16,104.14,104.14,104.14,104.14,104.14,104.14,104.14
3.2515,9.16,104.19,104.19,104.19,104.19,104.19,104.19,104.19
3.2525,9.16,104.24,104.24,104.24,104.24,104.24,104.24,104.24
3.2535,9.16,104.28,104.28,104.28,104.28,104.28,104.28,104.28
3.2545,9.16,104.33,104.33,104.33,104.33,104.33,104.33,104.33
3.2555,9.16,104.38,104.38,104.38,104.38,104.38,104.38,104.38
3.2565,9.16,104.43,104.43,104.43,104.43,104.43,104.43,104.43
3.2575,9.16,104.48,104.48,104.48,104.48,104.48,104.48,104.48
3.2585,9.16,104.52,104.52,104.52,104.52,104.52,104.52,104.52
3.2595,9.16,104.57,104.57,104.57,104.57,104.57,104.57,104.57
3.2605,9.16,104.62,104.62,104.62,104.62,104.62,104.62,104.62
3.2615,9.16,104.67,104.67,104.67,104.67,104.67,104.67,104.67
3.2625,9.16,104.71,104.71,104.71,104.71,104.71,104.71,104.71
3.2635,9.16,104.76,104.76,104.76,104.76,104.76,104.76,104.76
3.2645,9.16,104.81,104.81,104.81,104.81,104.81,104.81,104.81
3.2655,9.16,104.86,104.86,104.86,104.86,104.86,104.86,104.86
3.2665,9.16,104.9,104.9,104.9,104.9,104.9,104.9,104.9
3.2675,9.16,104.95,104.95,104.95,104.95,104.95,104.95,104.95
3.2685,9.16,105.0,105.0,105.0,105.0,105.0,105.0,105.0
3.2695,9.16,105.05,105.05,105.05,105.05,105.05,105.05,105.05
3.2705,9.16,105.09,105.09,105.09,105.09,105.09,105.09,105.09
3.2715,9.16,105.14,105.14,105.14,105.14,105.14,105.14,105.14
3.2725,9.16,105.19,105.19,105.19,105.19,105.19,105.19,105.19
3.2735,9.16,105.24,105.24,105.24,105.24,105.24,105.24,105.24
3.2745,9.16,105.29,105.29,105.29,105.29,105.29,105.29,105.29
3.2755,9.16,105.33,105.33,105.33,105.33,105.33,105.33,105.33
3.2765,9.16,105.38,105.38,105.38,105.38,105.38,105.38,105.38
3.2775,9.16,105.43,105.43,105.43,105.43,105.43,105.43,105.43
3.2785,9.16,105.48,105.48,105.48,105.48,105.48,105.48,105.48
